"","V85","V86","V87","V88","V89","V227","V211","V214","V248","V191","V242","V240","V141","C_COW_ALPHA","V84","V103","V29","V28","V25","V30","V32","V34","V35","V116","V115","V227.1","V229","V191.1","V248.1","V118","V115.1","V105"
"32903",2,3,2,3,3,1,3,2,NA,3,63,2,5,"JPN",2,3,0,0,0,0,0,0,0,NA,NA,1,2,3,NA,NA,NA,NA
"32904",3,3,3,3,3,3,1,1,7,1,44,2,1,"JPN",4,3,0,0,0,0,0,0,0,4,4,3,6,1,7,4,4,4
"32905",2,3,3,3,3,1,2,2,7,4,38,1,5,"JPN",2,3,0,0,0,0,0,0,0,3,3,1,3,4,7,3,3,3
"32906",2,2,3,3,3,2,3,2,7,4,62,2,10,"JPN",2,2,0,0,0,0,0,0,0,3,3,2,7,4,7,2,3,3
"32907",3,3,3,3,3,1,3,1,7,3,74,1,8,"JPN",2,3,0,0,0,1,0,0,0,3,3,1,4,3,7,3,3,3
"32908",NA,3,3,3,3,2,2,1,7,4,39,2,9,"JPN",2,3,0,0,0,0,0,0,0,3,2,2,1,4,7,3,2,4
"32909",1,NA,3,3,3,2,2,1,7,4,51,2,9,"JPN",1,2,0,0,0,0,0,0,0,3,4,2,2,4,7,2,4,3
"32910",NA,2,NA,NA,NA,1,1,1,9,2,62,1,7,"JPN",1,1,0,0,0,0,0,0,0,2,2,1,1,2,9,2,2,3
"32911",3,2,2,2,2,3,1,1,7,4,60,1,5,"JPN",4,2,0,1,0,0,0,0,0,4,4,3,1,4,7,4,4,2
"32912",3,3,3,3,3,2,3,2,7,4,32,2,7,"JPN",2,2,0,0,0,0,0,0,0,4,4,2,5,4,7,4,4,3
"32913",NA,3,3,3,NA,2,3,2,7,3,29,2,5,"JPN",2,3,0,0,0,0,0,0,0,3,3,2,2,3,7,3,3,3
"32914",1,2,3,1,2,1,2,2,9,3,42,1,8,"JPN",4,2,0,0,0,0,0,0,2,3,2,1,2,3,9,3,2,3
"32915",1,NA,NA,NA,NA,1,2,1,9,3,40,1,NA,"JPN",2,NA,0,0,0,0,0,0,0,3,3,1,1,3,9,3,3,NA
"32916",3,3,3,3,3,2,1,2,9,4,22,2,5,"JPN",2,2,0,0,0,0,0,0,0,3,3,2,NA,4,9,3,3,4
"32917",2,3,3,3,3,1,2,2,8,2,78,1,9,"JPN",2,2,0,0,0,0,1,0,0,3,3,1,4,2,8,3,3,3
"32918",3,3,3,3,3,3,3,NA,9,3,27,1,5,"JPN",2,2,0,1,0,0,0,0,0,2,2,3,1,3,9,2,2,2
"32919",2,3,NA,3,3,1,2,2,7,4,39,2,9,"JPN",2,2,0,0,0,0,0,0,0,2,2,1,5,4,7,2,2,3
"32920",NA,2,3,NA,NA,2,3,2,9,4,54,1,NA,"JPN",3,NA,0,1,0,0,0,0,0,3,2,2,1,4,9,2,2,3
"32921",1,2,2,2,2,2,3,2,8,4,60,1,7,"JPN",2,3,0,0,1,0,0,0,0,3,3,2,3,4,8,3,3,4
"32922",1,NA,1,NA,1,1,3,2,7,4,70,2,5,"JPN",1,1,2,NA,0,0,0,0,0,1,NA,1,3,4,7,NA,NA,3
"32923",NA,NA,NA,NA,NA,1,2,2,9,4,55,1,8,"JPN",2,3,0,0,0,0,0,0,0,4,4,1,1,4,9,4,4,NA
"32924",NA,NA,NA,NA,NA,1,2,2,5,4,46,2,9,"JPN",NA,2,0,0,0,0,0,0,0,3,2,1,1,4,5,3,2,NA
"32925",NA,NA,NA,NA,NA,2,3,3,7,2,62,2,NA,"JPN",2,3,0,0,0,0,0,0,0,3,3,2,5,2,7,3,3,4
"32926",1,2,2,3,3,1,2,2,7,2,62,2,8,"JPN",2,2,0,0,2,0,0,0,0,2,2,1,2,2,7,2,2,3
"32927",2,2,2,3,3,2,2,1,5,4,31,2,5,"JPN",3,2,0,1,0,0,0,0,0,3,3,2,1,4,5,3,3,3
"32928",2,2,3,3,3,2,2,2,7,3,77,2,7,"JPN",3,2,0,0,0,0,0,0,0,NA,3,2,4,3,7,NA,3,3
"32929",NA,NA,NA,NA,NA,1,1,2,7,2,75,2,4,"JPN",2,2,0,0,0,0,0,0,0,2,1,1,3,2,7,2,1,4
"32930",1,2,2,3,2,1,2,2,7,3,75,2,5,"JPN",2,2,1,0,0,0,1,0,1,NA,NA,1,NA,3,7,NA,NA,NA
"32931",3,3,3,3,3,3,2,2,7,4,65,2,9,"JPN",1,2,0,0,0,0,0,0,0,2,2,3,8,4,7,2,2,NA
"32932",1,2,2,2,2,1,1,1,7,4,42,2,8,"JPN",1,1,0,0,0,0,0,0,0,2,2,1,1,4,7,2,2,3
"32933",1,2,2,2,2,1,2,2,9,4,40,1,8,"JPN",3,1,0,1,1,0,0,0,0,4,3,1,1,4,9,2,3,3
"32934",NA,NA,NA,NA,NA,2,NA,NA,6,3,43,2,5,"JPN",4,3,0,0,0,0,0,0,0,3,3,2,8,3,6,3,3,3
"32935",NA,3,3,3,2,1,3,2,7,NA,64,1,8,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,4,NA,7,3,3,3
"32936",1,3,2,3,3,2,2,2,5,4,34,1,7,"JPN",2,3,0,0,0,0,0,1,0,3,3,2,1,4,5,3,3,3
"32937",1,NA,NA,1,NA,1,2,2,9,4,74,1,6,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,4,4,9,2,3,NA
"32938",1,NA,2,3,2,1,NA,NA,9,4,71,1,NA,"JPN",1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,4,4,9,2,3,NA
"32939",2,2,2,2,2,1,3,2,7,3,38,2,6,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,1,3,7,3,3,NA
"32940",3,3,NA,3,3,2,3,2,5,4,42,2,4,"JPN",3,2,0,0,0,0,0,0,1,3,3,2,5,4,5,3,3,3
"32941",2,2,2,2,2,3,NA,2,9,4,20,1,6,"JPN",2,3,0,0,0,0,0,0,1,4,4,3,2,4,9,4,4,NA
"32942",2,3,3,3,3,1,2,2,7,4,74,2,NA,"JPN",3,2,0,0,0,0,0,0,0,4,3,1,5,4,7,3,3,4
"32943",3,3,3,3,3,1,2,2,9,4,45,1,5,"JPN",2,2,0,1,0,0,0,0,0,4,NA,1,1,4,9,3,NA,4
"32944",2,3,NA,3,3,1,2,2,5,3,44,2,6,"JPN",2,2,0,0,0,0,0,0,0,NA,2,1,8,3,5,NA,2,2
"32945",3,3,3,3,3,2,NA,2,9,4,30,1,6,"JPN",2,3,0,1,0,0,0,0,0,3,3,2,1,4,9,3,3,3
"32946",2,3,3,3,3,3,3,2,7,4,37,1,6,"JPN",4,2,0,0,0,0,0,0,0,3,3,3,1,4,7,3,3,3
"32947",NA,NA,NA,NA,NA,2,NA,2,7,2,41,1,5,"JPN",2,3,0,0,0,0,0,0,0,3,3,2,NA,2,7,3,3,4
"32948",3,3,3,3,3,2,2,2,7,4,34,1,6,"JPN",4,3,0,0,0,0,0,0,0,3,3,2,1,4,7,3,3,4
"32949",2,3,2,3,2,2,2,1,9,4,32,1,9,"JPN",3,2,0,0,0,0,0,0,0,3,2,2,1,4,9,3,2,2
"32950",NA,NA,NA,NA,NA,2,2,1,9,4,25,2,NA,"JPN",3,2,0,1,0,0,0,0,0,NA,NA,2,1,4,9,NA,NA,3
"32951",2,NA,2,NA,NA,2,1,1,7,3,61,2,7,"JPN",2,NA,0,0,0,0,0,0,0,4,4,2,5,3,7,3,4,NA
"32952",2,3,2,3,3,2,1,1,7,4,33,1,3,"JPN",2,3,0,1,0,0,0,0,0,3,2,2,1,4,7,2,2,4
"32953",3,3,3,3,3,1,2,NA,9,NA,26,1,6,"JPN",3,3,0,0,0,0,0,0,0,3,3,1,1,NA,9,3,3,3
"32954",1,3,2,1,NA,1,3,2,9,4,44,1,9,"JPN",2,2,0,1,2,0,0,0,0,3,3,1,1,4,9,3,3,2
"32955",NA,NA,NA,NA,NA,1,NA,NA,7,NA,21,1,NA,"JPN",NA,2,0,0,0,0,0,0,0,NA,NA,1,2,NA,7,NA,NA,4
"32956",2,3,3,3,3,1,1,1,9,3,63,1,7,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,4,3,9,3,3,2
"32957",3,3,3,3,3,2,2,2,7,4,32,1,8,"JPN",2,2,0,0,0,0,0,0,0,3,3,2,1,4,7,3,3,3
"32958",2,2,3,3,3,2,1,1,5,4,35,1,9,"JPN",1,2,0,0,0,0,0,0,2,3,2,2,1,4,5,2,2,3
"32959",2,2,3,3,2,2,2,2,7,4,51,2,6,"JPN",2,3,0,0,0,0,0,0,0,3,3,2,8,4,7,3,3,3
"32960",NA,3,3,3,3,2,2,1,9,4,40,1,8,"JPN",2,2,0,0,0,0,0,0,0,3,3,2,1,4,9,2,3,3
"32961",3,3,3,3,3,1,1,2,3,4,51,1,4,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,1,4,3,3,3,3
"32962",2,1,NA,NA,NA,1,1,1,7,4,58,2,7,"JPN",2,2,0,0,2,0,0,0,0,3,3,1,3,4,7,3,3,3
"32963",2,2,2,2,2,2,3,2,7,3,70,1,8,"JPN",2,2,0,0,0,0,0,0,0,3,3,2,4,3,7,3,3,3
"32964",2,2,3,3,2,1,1,1,7,4,45,2,8,"JPN",2,2,0,0,0,0,0,0,0,2,2,1,3,4,7,2,2,3
"32965",1,NA,2,NA,NA,3,1,2,5,4,53,2,6,"JPN",2,2,0,0,0,0,0,2,0,2,2,3,1,4,5,2,2,3
"32966",2,3,3,3,3,1,2,1,7,4,54,2,8,"JPN",2,2,0,0,1,0,0,0,0,3,3,1,3,4,7,3,3,2
"32967",2,3,NA,3,2,3,3,1,9,3,51,1,7,"JPN",4,NA,0,0,0,0,0,0,0,4,3,3,1,3,9,NA,3,NA
"32968",2,NA,NA,NA,NA,1,2,2,7,3,44,2,8,"JPN",NA,2,0,0,0,0,0,0,0,3,3,1,1,3,7,3,3,NA
"32969",1,1,NA,NA,NA,1,1,1,NA,4,79,2,8,"JPN",1,NA,0,0,0,0,0,0,0,3,2,1,5,4,NA,3,2,4
"32970",1,1,1,2,1,1,1,1,7,4,58,2,8,"JPN",1,2,0,0,0,0,0,0,0,2,2,1,5,4,7,2,2,3
"32971",NA,NA,NA,NA,NA,1,3,NA,9,2,38,2,3,"JPN",NA,2,0,0,0,0,0,0,0,4,4,1,1,2,9,4,4,3
"32972",2,3,2,NA,NA,2,NA,2,4,4,30,2,8,"JPN",2,2,0,0,0,0,0,0,0,3,2,2,8,4,4,3,2,3
"32973",NA,3,NA,NA,NA,1,1,2,5,4,38,2,NA,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,2,4,5,3,3,2
"32974",3,3,2,3,3,1,NA,2,7,4,56,2,7,"JPN",3,2,0,1,0,0,0,0,0,NA,NA,1,2,4,7,NA,NA,4
"32975",3,2,2,2,2,2,1,2,7,4,22,1,3,"JPN",3,4,0,0,0,0,0,0,0,4,3,2,3,4,7,2,3,4
"32976",2,3,3,3,3,1,1,2,7,4,40,1,9,"JPN",2,2,0,0,0,0,0,0,0,2,2,1,1,4,7,2,2,3
"32977",2,3,3,3,3,3,1,2,8,4,50,1,7,"JPN",4,NA,0,0,0,0,0,0,0,4,4,3,1,4,8,3,4,3
"32978",3,3,3,3,3,1,3,2,3,4,55,1,6,"JPN",1,3,0,0,0,0,0,0,0,3,3,1,1,4,3,4,3,3
"32979",NA,3,3,3,3,2,1,2,7,4,48,2,9,"JPN",2,2,0,1,0,0,0,0,0,3,3,2,1,4,7,3,3,4
"32980",NA,NA,NA,NA,NA,1,2,2,NA,3,67,1,NA,"JPN",1,2,0,0,0,0,0,0,0,NA,NA,1,NA,3,NA,NA,NA,NA
"32981",2,NA,NA,NA,NA,1,1,2,7,4,73,2,NA,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,4,4,7,3,3,3
"32982",2,2,2,3,NA,2,3,2,9,3,54,1,8,"JPN",3,3,0,0,0,0,0,0,0,4,4,2,1,3,9,3,4,3
"32983",2,2,2,2,2,3,2,2,5,4,27,2,3,"JPN",2,3,0,0,0,0,0,0,0,4,3,3,1,4,5,3,3,4
"32984",1,2,3,3,3,1,2,2,7,4,72,1,5,"JPN",2,2,0,0,0,1,0,2,2,4,4,1,1,4,7,4,4,3
"32985",2,2,3,3,NA,1,2,2,9,4,56,2,8,"JPN",2,2,0,0,0,0,0,0,0,3,2,1,5,4,9,3,2,2
"32986",2,1,3,3,3,1,1,1,7,4,41,2,8,"JPN",2,3,0,0,0,0,0,0,0,3,3,1,5,4,7,2,3,NA
"32987",NA,NA,NA,NA,NA,1,2,2,7,4,37,2,7,"JPN",2,2,1,0,1,0,0,0,1,2,2,1,7,4,7,1,2,2
"32988",1,2,1,NA,2,1,2,2,9,2,40,1,8,"JPN",3,2,0,0,0,0,0,0,0,NA,NA,1,1,2,9,3,NA,3
"32989",1,NA,NA,NA,NA,1,1,2,7,4,75,2,5,"JPN",1,2,1,1,2,0,0,0,2,1,2,1,5,4,7,3,2,2
"32990",1,3,2,3,2,2,1,2,7,4,35,1,8,"JPN",2,3,0,0,0,0,0,0,0,NA,2,2,1,4,7,2,2,NA
"32991",2,3,2,3,NA,1,1,2,7,4,36,2,5,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,5,4,7,3,3,3
"32992",1,3,1,1,2,1,1,1,7,3,55,1,5,"JPN",1,3,1,1,0,0,0,0,0,1,3,1,1,3,7,2,3,3
"32993",1,NA,NA,NA,NA,1,NA,2,9,4,45,1,7,"JPN",1,2,0,0,0,0,0,0,0,3,3,1,1,4,9,3,3,NA
"32994",2,3,2,3,3,2,3,2,7,3,35,2,5,"JPN",2,2,0,0,0,0,0,0,0,3,2,2,1,3,7,3,2,3
"32995",3,3,3,3,3,2,3,NA,4,4,37,1,NA,"JPN",3,3,0,0,0,0,0,0,0,4,4,2,1,4,4,4,4,4
"32996",2,NA,2,NA,2,1,1,1,7,3,73,2,8,"JPN",1,1,0,0,0,0,0,0,0,1,2,1,4,3,7,2,2,2
"32997",2,2,1,3,3,1,2,2,7,2,65,2,7,"JPN",2,3,0,0,0,0,0,0,2,4,4,1,8,2,7,4,4,4
"32998",1,2,2,3,NA,1,2,2,9,4,44,2,8,"JPN",2,2,0,0,0,0,0,0,0,3,2,1,5,4,9,2,2,NA
"32999",NA,NA,NA,NA,NA,2,3,2,9,4,47,1,8,"JPN",2,2,0,1,0,0,0,0,0,4,2,2,1,4,9,2,2,4
"33000",2,3,3,3,3,2,3,2,7,4,30,1,6,"JPN",2,3,0,0,0,0,0,0,0,4,4,2,1,4,7,4,4,3
"33001",1,2,2,2,2,1,2,2,7,4,59,2,8,"JPN",2,2,0,0,0,0,0,0,0,3,2,1,5,4,7,2,2,3
"33002",NA,NA,NA,NA,NA,2,2,2,7,4,44,2,7,"JPN",3,2,0,0,0,0,0,0,0,3,2,2,1,4,7,2,2,4
"33003",1,2,2,3,2,1,2,2,9,4,70,1,7,"JPN",2,3,0,0,0,0,0,0,0,3,3,1,3,4,9,3,3,3
"33004",1,3,2,3,3,1,1,1,4,4,67,2,8,"JPN",2,2,1,0,0,0,0,0,1,3,3,1,5,4,4,3,3,3
"33005",3,3,2,3,3,1,1,2,7,4,66,1,10,"JPN",1,2,0,0,0,0,0,0,0,2,2,1,4,4,7,2,2,3
"33006",3,3,3,3,3,2,2,2,5,4,44,1,7,"JPN",3,2,0,0,1,0,0,0,0,2,2,2,3,4,5,2,2,4
"33007",2,2,3,3,3,1,1,1,7,4,74,2,8,"JPN",1,2,0,0,0,0,0,0,0,1,2,1,5,4,7,2,2,3
"33008",1,2,2,NA,NA,1,2,2,5,3,62,2,6,"JPN",2,2,0,0,0,0,0,0,0,4,4,1,3,3,5,4,4,3
"33009",1,1,NA,3,NA,1,2,2,7,2,61,2,9,"JPN",2,3,0,0,0,0,0,0,0,3,3,1,2,2,7,2,3,3
"33010",1,2,2,2,2,1,1,1,3,3,63,1,9,"JPN",1,2,0,0,0,0,0,0,0,3,3,1,3,3,3,2,3,3
"33011",NA,NA,3,3,3,1,2,2,7,3,61,2,7,"JPN",2,3,0,0,0,0,0,0,0,3,2,1,5,3,7,2,2,3
"33012",NA,NA,3,3,NA,2,2,2,9,4,48,1,8,"JPN",3,NA,0,0,0,0,0,0,0,NA,2,2,3,4,9,2,2,NA
"33013",NA,NA,NA,NA,NA,2,3,2,5,3,55,2,9,"JPN",4,2,0,0,0,0,0,0,0,NA,NA,2,2,3,5,NA,NA,3
"33014",3,3,2,NA,2,2,3,2,7,4,43,2,10,"JPN",2,2,0,0,0,0,0,0,0,3,3,2,5,4,7,3,3,3
"33015",2,3,2,3,3,1,1,2,7,4,72,1,8,"JPN",1,3,1,0,0,0,0,1,0,3,2,1,2,4,7,3,2,4
"33016",3,3,3,3,3,2,2,2,3,4,68,1,6,"JPN",3,2,0,0,0,0,0,0,0,3,3,2,4,4,3,3,3,3
"33017",1,NA,3,3,3,1,2,2,7,4,62,2,8,"JPN",2,2,0,0,0,0,0,0,2,3,2,1,5,4,7,2,2,3
"33018",2,2,2,3,3,2,3,2,7,3,46,1,8,"JPN",3,2,0,0,0,0,0,0,0,3,3,2,1,3,7,3,3,4
"33019",NA,3,NA,3,3,NA,2,2,7,2,22,2,5,"JPN",3,3,0,0,0,0,0,0,0,4,4,NA,2,2,7,4,4,4
"33020",1,3,3,3,3,1,1,1,3,NA,77,1,8,"JPN",2,1,0,0,0,0,0,0,0,2,2,1,4,NA,3,2,2,4
"33021",2,3,NA,3,NA,2,2,1,7,3,22,2,7,"JPN",3,3,0,0,0,0,0,0,0,3,3,2,1,3,7,3,3,3
"33022",2,NA,NA,NA,NA,3,4,2,NA,4,50,2,6,"JPN",2,2,0,0,0,0,0,0,0,4,4,3,2,4,NA,3,4,4
"33023",2,2,2,2,2,1,1,1,7,3,62,1,6,"JPN",2,2,0,1,0,0,0,0,0,3,3,1,1,3,7,2,3,4
"33024",1,2,3,3,3,2,2,2,9,3,56,1,6,"JPN",2,NA,0,0,0,0,0,0,0,4,4,2,1,3,9,3,4,4
"33025",1,2,2,2,2,1,1,2,7,4,66,2,NA,"JPN",2,3,0,0,0,0,0,0,0,4,4,1,5,4,7,3,4,4
"33026",2,2,2,2,2,1,NA,2,7,4,20,2,NA,"JPN",2,3,0,0,1,0,0,0,0,3,3,1,1,4,7,3,3,3
"33027",2,2,2,3,3,1,3,1,7,4,61,1,10,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,1,4,7,2,3,2
"33028",1,2,2,NA,NA,1,1,1,7,4,78,1,8,"JPN",1,NA,0,0,2,0,0,0,0,3,3,1,4,4,7,2,3,3
"33029",2,2,2,3,2,1,2,1,NA,4,67,2,NA,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,NA,4,NA,3,3,3
"33030",1,2,NA,NA,NA,1,1,1,9,4,52,1,9,"JPN",2,2,0,0,0,0,0,2,2,3,3,1,1,4,9,2,3,NA
"33031",1,3,3,3,NA,2,2,2,5,4,58,2,NA,"JPN",3,3,0,0,0,0,0,0,0,NA,2,2,8,4,5,2,2,4
"33032",2,2,NA,3,3,1,2,2,9,4,47,2,9,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,2,4,9,3,3,3
"33033",3,3,3,3,3,1,2,2,6,3,61,1,8,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,NA,3,6,2,3,2
"33034",1,NA,NA,NA,NA,1,2,2,5,3,58,2,7,"JPN",2,3,0,0,1,0,0,0,0,3,3,1,5,3,5,3,3,NA
"33035",NA,3,2,3,NA,1,2,1,3,3,77,2,4,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,4,3,3,4,3,3
"33036",1,NA,3,3,3,1,2,2,7,4,37,2,4,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,5,4,7,3,3,NA
"33037",1,NA,NA,NA,NA,2,2,2,5,4,57,2,8,"JPN",3,NA,0,0,1,0,0,0,0,3,3,2,1,4,5,NA,3,3
"33038",1,2,NA,NA,NA,1,3,2,9,4,56,1,9,"JPN",2,NA,0,0,0,0,0,0,0,2,2,1,1,4,9,2,2,NA
"33039",2,2,2,2,2,1,2,1,7,3,69,2,7,"JPN",2,2,0,0,0,0,0,0,0,3,2,1,1,3,7,3,2,4
"33040",1,2,2,2,2,1,2,2,3,4,66,1,7,"JPN",3,2,1,0,1,0,0,0,0,1,3,1,2,4,3,2,3,3
"33041",1,NA,2,3,NA,1,3,2,7,4,56,2,8,"JPN",1,3,1,0,1,0,0,0,0,2,2,1,2,4,7,2,2,3
"33042",NA,NA,NA,NA,NA,2,NA,2,7,4,45,1,NA,"JPN",2,4,0,0,0,0,0,0,0,4,4,2,1,4,7,4,4,4
"33043",2,3,NA,3,3,1,2,2,7,4,42,2,5,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,2,4,7,3,3,3
"33044",NA,3,3,3,3,2,NA,2,7,3,43,1,NA,"JPN",2,NA,0,1,0,0,0,0,0,3,3,2,1,3,7,3,3,NA
"33045",NA,NA,NA,NA,NA,2,NA,2,7,4,38,2,NA,"JPN",NA,2,0,0,0,0,0,0,0,NA,NA,2,8,4,7,NA,NA,3
"33046",NA,3,NA,NA,NA,1,2,2,7,4,48,1,8,"JPN",3,2,0,0,0,0,0,0,0,3,3,1,1,4,7,NA,3,NA
"33047",2,3,3,3,3,2,1,2,5,1,55,2,8,"JPN",2,NA,0,0,0,0,0,0,0,3,3,2,1,1,5,3,3,4
"33048",3,3,3,3,3,2,3,2,7,4,30,1,3,"JPN",4,2,1,0,1,0,0,0,0,4,4,2,7,4,7,3,4,3
"33049",1,NA,NA,3,NA,1,3,NA,7,4,49,1,10,"JPN",3,2,0,0,0,0,0,0,0,3,3,1,1,4,7,3,3,3
"33050",3,2,3,3,3,2,1,2,7,1,61,2,8,"JPN",2,2,0,0,0,0,0,0,0,2,2,2,1,1,7,2,2,2
"33051",3,3,3,3,3,2,1,2,7,4,26,2,5,"JPN",4,2,0,0,0,0,0,0,0,3,3,2,5,4,7,3,3,3
"33052",NA,2,NA,3,NA,3,2,1,7,2,44,1,8,"JPN",1,2,0,0,0,0,0,0,0,3,3,3,3,2,7,3,3,4
"33053",3,NA,2,3,NA,1,2,2,3,2,69,2,NA,"JPN",3,2,0,0,0,0,0,0,0,2,2,1,5,2,3,2,2,3
"33054",1,2,3,3,2,1,1,1,7,4,67,1,8,"JPN",1,3,0,0,0,0,2,0,0,3,4,1,4,4,7,3,4,3
"33055",3,NA,NA,NA,NA,1,2,2,NA,4,75,2,NA,"JPN",2,2,0,0,1,0,0,0,1,3,3,1,4,4,NA,3,3,4
"33056",2,3,2,3,3,1,1,1,7,4,65,2,10,"JPN",1,2,0,0,0,0,0,0,0,2,2,1,5,4,7,2,2,2
"33057",NA,NA,NA,3,3,2,2,2,7,4,63,1,8,"JPN",3,2,0,0,0,0,0,0,0,2,2,2,1,4,7,NA,2,NA
"33058",1,2,2,2,2,1,3,2,7,3,53,1,9,"JPN",2,2,1,0,0,0,0,0,1,3,3,1,1,3,7,3,3,4
"33059",3,3,3,3,3,1,2,1,5,4,37,1,8,"JPN",2,3,0,0,0,0,2,0,2,3,3,1,3,4,5,3,3,3
"33060",1,2,2,2,2,1,2,2,6,3,78,2,9,"JPN",2,2,0,0,0,0,0,0,2,3,3,1,4,3,6,2,3,NA
"33061",NA,3,3,3,3,1,2,2,7,4,65,2,5,"JPN",3,NA,0,0,1,0,0,2,2,4,4,1,2,4,7,2,4,NA
"33062",NA,NA,2,NA,NA,1,2,2,9,3,47,1,NA,"JPN",2,NA,0,0,0,0,0,0,0,4,3,1,1,3,9,NA,3,NA
"33063",2,2,2,2,2,1,NA,NA,9,4,50,1,4,"JPN",2,3,0,0,0,0,0,0,0,3,3,1,1,4,9,3,3,3
"33064",3,3,3,3,3,1,2,2,NA,3,65,2,6,"JPN",2,2,0,0,0,0,0,0,0,2,2,1,5,3,NA,2,2,3
"33065",1,2,2,NA,NA,1,3,2,7,NA,66,1,8,"JPN",1,3,0,0,0,0,0,0,0,3,3,1,4,NA,7,2,3,4
"33066",1,NA,2,2,NA,1,NA,2,7,3,34,2,NA,"JPN",2,3,0,0,0,0,0,0,0,3,3,1,2,3,7,3,3,3
"33067",1,2,2,3,2,1,2,1,9,4,31,1,8,"JPN",1,2,0,1,0,0,0,0,0,2,2,1,1,4,9,2,2,NA
"33068",2,2,2,2,2,3,2,2,9,2,29,1,8,"JPN",2,NA,0,0,0,0,0,0,0,4,4,3,1,2,9,4,4,4
"33069",2,2,2,2,2,3,3,NA,NA,4,25,1,8,"JPN",3,3,0,0,0,0,0,0,0,3,3,3,NA,4,NA,3,3,3
"33070",3,3,3,3,3,3,3,2,9,1,24,2,NA,"JPN",4,3,0,1,0,0,0,0,0,3,3,3,1,1,9,3,3,3
"33071",2,3,NA,3,3,3,3,2,5,4,20,2,7,"JPN",2,3,0,0,0,0,0,0,0,3,3,3,6,4,5,3,3,3
"33072",2,NA,3,3,NA,1,1,1,7,2,57,2,2,"JPN",1,3,0,0,0,0,0,0,0,3,3,1,2,2,7,3,3,4
"33073",1,2,2,2,1,1,2,2,9,4,63,1,10,"JPN",2,2,0,0,0,0,0,0,0,3,4,1,1,4,9,2,4,3
"33074",NA,NA,2,NA,NA,2,1,1,5,3,38,2,8,"JPN",2,2,0,0,0,0,0,0,0,3,3,2,1,3,5,3,3,3
"33075",2,3,2,3,3,2,1,1,7,4,67,2,4,"JPN",1,2,0,0,0,0,0,0,0,NA,NA,2,5,4,7,NA,NA,4
"33076",3,3,3,3,3,3,2,2,7,3,39,2,6,"JPN",3,3,0,0,0,0,0,0,0,4,4,3,5,3,7,4,4,4
"33077",3,3,3,3,3,1,1,2,6,4,76,1,9,"JPN",2,2,0,0,0,0,0,0,0,3,3,1,4,4,6,3,3,NA
"33078",2,NA,3,NA,2,1,3,1,4,3,25,2,4,"JPN",1,4,0,0,0,0,0,0,0,3,4,1,8,3,4,2,4,4
"33079",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,76,1,10,"JPN",2,1,0,0,0,0,0,0,0,1,1,1,3,NA,NA,1,1,2
"33080",3,3,2,3,3,1,1,1,9,4,58,1,10,"JPN",2,2,0,0,0,0,0,0,0,2,2,1,3,4,9,2,2,3
"33081",2,3,3,3,3,2,1,1,7,3,37,2,8,"JPN",2,2,0,0,0,0,0,0,0,3,2,2,1,3,7,2,2,NA
"33082",1,NA,1,NA,NA,1,3,1,5,3,50,2,9,"JPN",3,2,0,0,1,0,0,0,0,3,3,1,1,3,5,2,3,3
"33083",2,NA,NA,NA,NA,1,3,2,7,4,45,1,NA,"JPN",2,2,0,2,0,2,0,0,0,4,4,1,1,4,7,4,4,3
"33084",1,3,3,3,3,1,2,2,5,2,50,1,NA,"JPN",2,NA,0,0,0,0,0,0,2,3,3,1,3,2,5,3,3,NA
"33085",1,2,NA,NA,NA,2,1,2,7,4,59,1,8,"JPN",3,2,0,0,0,0,0,0,1,4,4,2,3,4,7,3,4,4
"33086",1,3,3,3,3,1,3,2,7,3,53,1,5,"JPN",2,2,0,0,0,0,0,0,0,3,2,1,1,3,7,2,2,3
"33087",NA,3,3,3,3,2,2,1,7,4,26,1,6,"JPN",2,3,0,0,0,0,0,0,0,4,4,2,1,4,7,4,4,4
"33088",NA,NA,NA,NA,NA,3,3,2,7,3,23,1,NA,"JPN",2,3,0,0,0,0,0,0,0,NA,3,3,1,3,7,NA,3,2
"33089",3,3,3,3,3,3,3,2,7,4,54,1,8,"JPN",2,2,0,0,2,0,0,0,0,3,3,3,3,4,7,3,3,3
"33090",1,2,2,3,2,1,1,1,9,4,43,1,10,"JPN",2,2,0,0,0,0,0,0,0,2,1,1,1,4,9,2,1,3
